canonical_purchase_id,purchase_number,title,customer_name,customer_inn,customer_kpp,customer_ogrn,relation_to_sber,publication_date,end_date,amount_rub,currency,status,procedure_type,law_or_section,platform_section,region,primary_source,source_count,source_systems,primary_url,sberbank_ast_url,eis_url,link_quality,year,month
purchase:113813044,113813044,Поставка посуды и столовых приборов,"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ДОПОЛНИТЕЛЬНОГО ПРОФЕССИОНАЛЬНОГО ОБРАЗОВАНИЯ ""КОРПОРАТИВНЫЙ УНИВЕРСИТЕТ СБЕРБАНКА""",7736128605,773601001,1127799004233,subsidiary_or_affiliate,2025-06-03,2025-06-06,0.00,RUB,Подача заявок,Запрос предложений в электронной форме,SberB2B,SberB2B,г Москва,Sberbank-AST,1,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/40b12a7d-5f64-49bd-b190-57ec00c753c0,https://sberb2b.ru/request/supplier/preview/40b12a7d-5f64-49bd-b190-57ec00c753c0,,single_source,2025,2025-06
purchase:SBR028-2506030005.1,SBR028-2506030005.1,"Открытый запрос котировок в электронной форме по выбору исполнителя поставку, монтажные, пуско-наладочные работы и интеграцию технических средств безопасности (ТСБ) периметра и территории","АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ДОПОЛНИТЕЛЬНОГО ПРОФЕССИОНАЛЬНОГО ОБРАЗОВАНИЯ ""КОРПОРАТИВНЫЙ УНИВЕРСИТЕТ СБЕРБАНКА""",7736128605,773601001,1127799004233,subsidiary_or_affiliate,2025-06-03,2025-06-10,6911492.00,RUB,Завершено,"Запрос котировок (закупка, с ЭП)",Торги коммерческих заказчиков,Торги коммерческих заказчиков,Москва,Sberbank-AST,1,Sberbank-AST,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/48/0/0/3131063,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/48/0/0/3131063,,single_source,2025,2025-06
purchase:SBR028-2506020081.1,SBR028-2506020081.1,Открытый запрос котировок в электронной форме по выбору исполнителя на изготовление и поставку мебели (столов),"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ДОПОЛНИТЕЛЬНОГО ПРОФЕССИОНАЛЬНОГО ОБРАЗОВАНИЯ ""КОРПОРАТИВНЫЙ УНИВЕРСИТЕТ СБЕРБАНКА""",7736128605,773601001,1127799004233,subsidiary_or_affiliate,2025-06-02,2025-06-09,1545802.00,RUB,Завершено,"Запрос котировок (закупка, с ЭП)",Торги коммерческих заказчиков,Торги коммерческих заказчиков,Москва,Sberbank-AST,1,Sberbank-AST,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/48/0/0/3129234,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/48/0/0/3129234,,single_source,2025,2025-06
purchase:SBR028-2505310002.1,SBR028-2505310002.1,Поставка материала и выполнение работ по восстановлению молниезащиты,"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ДОПОЛНИТЕЛЬНОГО ПРОФЕССИОНАЛЬНОГО ОБРАЗОВАНИЯ ""КОРПОРАТИВНЫЙ УНИВЕРСИТЕТ СБЕРБАНКА""",7736128605,773601001,1127799004233,subsidiary_or_affiliate,2025-05-31,2025-06-05,1.00,RUB,Завершено,Процедура обоснования начальной максимальной цены (с ЭП),Торги коммерческих заказчиков,Торги коммерческих заказчиков,Москва,Sberbank-AST,1,Sberbank-AST,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/39/0/0/3123238,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/39/0/0/3123238,,single_source,2025,2025-05
purchase:SBR028-2505310001.1,SBR028-2505310001.1,"Обоснование начальной максимальной цены договора на выполнение работ по частичному ремонту стен и потолка энергоцентра АНО ДПО «Корпоративный университет Сбербанка» (Московская область, Истринский район, Обушковский сельский округ, деревня Аносино, ул. Университетская вл. 11)","АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ДОПОЛНИТЕЛЬНОГО ПРОФЕССИОНАЛЬНОГО ОБРАЗОВАНИЯ ""КОРПОРАТИВНЫЙ УНИВЕРСИТЕТ СБЕРБАНКА""",7736128605,773601001,1127799004233,subsidiary_or_affiliate,2025-05-31,2025-06-05,1.00,RUB,Завершено,Процедура обоснования начальной максимальной цены (с ЭП),Торги коммерческих заказчиков,Торги коммерческих заказчиков,Москва,Sberbank-AST,1,Sberbank-AST,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/39/0/0/3123237,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/39/0/0/3123237,,single_source,2025,2025-05
purchase:SBR028-2505300037.1,SBR028-2505300037.1,Открытый запрос предложений в электронной форме по выбору организации на поставку брендированной продукции для нужд АНО ДПО «[FIO]».,"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ДОПОЛНИТЕЛЬНОГО ПРОФЕССИОНАЛЬНОГО ОБРАЗОВАНИЯ ""КОРПОРАТИВНЫЙ УНИВЕРСИТЕТ СБЕРБАНКА""",7736128605,773601001,1127799004233,subsidiary_or_affiliate,2025-05-30,2025-06-20,11373500.00,RUB,Отменено,"Запрос предложений (закупка, с ЭП)",Торги коммерческих заказчиков,Торги коммерческих заказчиков,Москва,Sberbank-AST,1,Sberbank-AST,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/45/0/0/3120344,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/45/0/0/3120344,,single_source,2025,2025-05
purchase:SBR028-2505300020.1,SBR028-2505300020.1,Процедуры обоснования начальной максимальной цены договора на поставку потолочных плит,"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ДОПОЛНИТЕЛЬНОГО ПРОФЕССИОНАЛЬНОГО ОБРАЗОВАНИЯ ""КОРПОРАТИВНЫЙ УНИВЕРСИТЕТ СБЕРБАНКА""",7736128605,773601001,1127799004233,subsidiary_or_affiliate,2025-05-30,2025-06-04,,RUB,Завершено,Процедура обоснования начальной максимальной цены (с ЭП),Торги коммерческих заказчиков,Торги коммерческих заказчиков,Москва,Sberbank-AST,1,Sberbank-AST,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/39/0/0/3119273,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/39/0/0/3119273,,single_source,2025,2025-05
purchase:SBR028-2505270018.1,SBR028-2505270018.1,"Открытый запроc котировок в электронной форме по выбору организации на выполнение работ по поставке , монтажу падел-корта","АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ДОПОЛНИТЕЛЬНОГО ПРОФЕССИОНАЛЬНОГО ОБРАЗОВАНИЯ ""КОРПОРАТИВНЫЙ УНИВЕРСИТЕТ СБЕРБАНКА""",7736128605,773601001,1127799004233,subsidiary_or_affiliate,2025-05-27,2025-05-30,2550000.00,RUB,Завершено,"Запрос котировок (закупка, с ЭП)",Торги коммерческих заказчиков,Торги коммерческих заказчиков,Москва,Sberbank-AST,1,Sberbank-AST,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/48/0/0/3107084,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/48/0/0/3107084,,single_source,2025,2025-05
purchase:SBR028-2505230030.1,SBR028-2505230030.1,Обоснования начальной максимальной цены договора на изготовление и поставку мебели (столов),"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ДОПОЛНИТЕЛЬНОГО ПРОФЕССИОНАЛЬНОГО ОБРАЗОВАНИЯ ""КОРПОРАТИВНЫЙ УНИВЕРСИТЕТ СБЕРБАНКА""",7736128605,773601001,1127799004233,subsidiary_or_affiliate,2025-05-23,2025-05-28,,RUB,Завершено,Процедура обоснования начальной максимальной цены (с ЭП),Торги коммерческих заказчиков,Торги коммерческих заказчиков,Москва,Sberbank-AST,1,Sberbank-AST,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/39/0/0/3096411,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/39/0/0/3096411,,single_source,2025,2025-05
purchase:SBR028-2505230017.1,SBR028-2505230017.1,Открытый запрос котировок в электронной форме по выбору исполнителя на выполнение работ по замене напольного покрытия тренажерного зала,"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ДОПОЛНИТЕЛЬНОГО ПРОФЕССИОНАЛЬНОГО ОБРАЗОВАНИЯ ""КОРПОРАТИВНЫЙ УНИВЕРСИТЕТ СБЕРБАНКА""",7736128605,773601001,1127799004233,subsidiary_or_affiliate,2025-05-23,2025-06-03,1539242.00,RUB,Завершено,"Запрос котировок (закупка, с ЭП)",Торги коммерческих заказчиков,Торги коммерческих заказчиков,Москва,Sberbank-AST,1,Sberbank-AST,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/48/0/0/3095291,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/48/0/0/3095291,,single_source,2025,2025-05
purchase:75446244,75446244,Поставка оборудования для благоустройства территории,"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ДОПОЛНИТЕЛЬНОГО ПРОФЕССИОНАЛЬНОГО ОБРАЗОВАНИЯ ""КОРПОРАТИВНЫЙ УНИВЕРСИТЕТ СБЕРБАНКА""",7736128605,773601001,1127799004233,subsidiary_or_affiliate,2025-05-21,2025-05-26,0.00,RUB,Подача заявок,Запрос предложений в электронной форме,SberB2B,SberB2B,г Москва,Sberbank-AST,1,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/6ac91349-3929-4103-babf-43ba1b5809ab,https://sberb2b.ru/request/supplier/preview/6ac91349-3929-4103-babf-43ba1b5809ab,,single_source,2025,2025-05
purchase:SBR028-2505200080.1,SBR028-2505200080.1,"Обоснование начальной максимальной цены договора на поставку, монтаж - устройство теннисного корта /падл-корт/","АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ДОПОЛНИТЕЛЬНОГО ПРОФЕССИОНАЛЬНОГО ОБРАЗОВАНИЯ ""КОРПОРАТИВНЫЙ УНИВЕРСИТЕТ СБЕРБАНКА""",7736128605,773601001,1127799004233,subsidiary_or_affiliate,2025-05-20,2025-05-26,1.00,RUB,Завершено,Процедура обоснования начальной максимальной цены (с ЭП),Торги коммерческих заказчиков,Торги коммерческих заказчиков,Московская область,Sberbank-AST,1,Sberbank-AST,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/39/0/0/3084769,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/39/0/0/3084769,,single_source,2025,2025-05
purchase:SBR028-2505190073.1,SBR028-2505190073.1,Открытый запрос предложений в электронной форме по выбору исполнителя на оказание комплексных услуг по подготовке и проведению мероприятия для нужд АНО ДПО «[FIO],"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ДОПОЛНИТЕЛЬНОГО ПРОФЕССИОНАЛЬНОГО ОБРАЗОВАНИЯ ""КОРПОРАТИВНЫЙ УНИВЕРСИТЕТ СБЕРБАНКА""",7736128605,773601001,1127799004233,subsidiary_or_affiliate,2025-05-19,2025-05-26,29000000.00,RUB,Завершено,"Запрос предложений (закупка, с ЭП)",Торги коммерческих заказчиков,Торги коммерческих заказчиков,Москва,Sberbank-AST,1,Sberbank-AST,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/45/0/0/3081343,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/45/0/0/3081343,,single_source,2025,2025-05
purchase:SBR028-2505190057.1,SBR028-2505190057.1,Процедура обоснования начальной максимальной цены договора на производство и поставку полиграфической продукции,"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ДОПОЛНИТЕЛЬНОГО ПРОФЕССИОНАЛЬНОГО ОБРАЗОВАНИЯ ""КОРПОРАТИВНЫЙ УНИВЕРСИТЕТ СБЕРБАНКА""",7736128605,773601001,1127799004233,subsidiary_or_affiliate,2025-05-19,2025-05-26,1.00,RUB,Завершено,Процедура обоснования начальной максимальной цены (с ЭП),Торги коммерческих заказчиков,Торги коммерческих заказчиков,Москва,Sberbank-AST,1,Sberbank-AST,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/39/0/0/3080615,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/39/0/0/3080615,,single_source,2025,2025-05
purchase:SBR028-2505190052.1,SBR028-2505190052.1,Запрос котировок в электронной форме по выбору организации на выполнение работ по сопровождению систем резервного копирования и систем мониторинга,"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ДОПОЛНИТЕЛЬНОГО ПРОФЕССИОНАЛЬНОГО ОБРАЗОВАНИЯ ""КОРПОРАТИВНЫЙ УНИВЕРСИТЕТ СБЕРБАНКА""",7736128605,773601001,1127799004233,subsidiary_or_affiliate,2025-05-19,2025-05-30,3993120.00,RUB,Завершено,"Запрос котировок (закупка, с ЭП)",Торги коммерческих заказчиков,Торги коммерческих заказчиков,Москва,Sberbank-AST,1,Sberbank-AST,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/48/0/0/3080465,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/48/0/0/3080465,,single_source,2025,2025-05
purchase:112298193,112298193,Поставка питьевой воды и тары,"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ДОПОЛНИТЕЛЬНОГО ПРОФЕССИОНАЛЬНОГО ОБРАЗОВАНИЯ ""КОРПОРАТИВНЫЙ УНИВЕРСИТЕТ СБЕРБАНКА""",7736128605,773601001,1127799004233,subsidiary_or_affiliate,2025-05-16,2025-05-21,0.00,RUB,Подача заявок,Запрос предложений в электронной форме,SberB2B,SberB2B,г Москва,Sberbank-AST,1,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/8792def7-b2cf-4082-ab61-7ec28f60464c,https://sberb2b.ru/request/supplier/preview/8792def7-b2cf-4082-ab61-7ec28f60464c,,single_source,2025,2025-05
purchase:SBR028-2505150018.1,SBR028-2505150018.1,Обоснование началтной максимальной цены договора по выбору компании на оказание услуг по привлечению клиентов,"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ДОПОЛНИТЕЛЬНОГО ПРОФЕССИОНАЛЬНОГО ОБРАЗОВАНИЯ ""КОРПОРАТИВНЫЙ УНИВЕРСИТЕТ СБЕРБАНКА""",7736128605,773601001,1127799004233,subsidiary_or_affiliate,2025-05-15,2025-05-21,1.00,RUB,Завершено,Процедура обоснования начальной максимальной цены (с ЭП),Торги коммерческих заказчиков,Торги коммерческих заказчиков,Москва,Sberbank-AST,1,Sberbank-AST,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/39/0/0/3071009,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/39/0/0/3071009,,single_source,2025,2025-05
purchase:SBR028-2505150010.1,SBR028-2505150010.1,Открытый запрос котировок в электронной форме по выбору исполнителя на поставку кухонного оборудования,"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ДОПОЛНИТЕЛЬНОГО ПРОФЕССИОНАЛЬНОГО ОБРАЗОВАНИЯ ""КОРПОРАТИВНЫЙ УНИВЕРСИТЕТ СБЕРБАНКА""",7736128605,773601001,1127799004233,subsidiary_or_affiliate,2025-05-15,2025-05-23,6177252.00,RUB,Завершено,"Запрос котировок (закупка, с ЭП)",Торги коммерческих заказчиков,Торги коммерческих заказчиков,Москва,Sberbank-AST,1,Sberbank-AST,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/48/0/0/3070799,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/48/0/0/3070799,,single_source,2025,2025-05
purchase:SBR028-2505140026.1,SBR028-2505140026.1,Открытый запрос котировок в электронной форме по выбору исполнителя на поставку потолочных плит,"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ДОПОЛНИТЕЛЬНОГО ПРОФЕССИОНАЛЬНОГО ОБРАЗОВАНИЯ ""КОРПОРАТИВНЫЙ УНИВЕРСИТЕТ СБЕРБАНКА""",7736128605,773601001,1127799004233,subsidiary_or_affiliate,2025-05-14,2025-05-21,4613688.00,RUB,Завершено,"Запрос котировок (закупка, с ЭП)",Торги коммерческих заказчиков,Торги коммерческих заказчиков,Москва,Sberbank-AST,1,Sberbank-AST,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/48/0/0/3068335,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/48/0/0/3068335,,single_source,2025,2025-05
purchase:SBR028-2505140024.1,SBR028-2505140024.1,Обоснование начальной максимальной цены договора на выбор компании по оказанию услуг на составление Смет и Ведомостей объемов работ,"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ДОПОЛНИТЕЛЬНОГО ПРОФЕССИОНАЛЬНОГО ОБРАЗОВАНИЯ ""КОРПОРАТИВНЫЙ УНИВЕРСИТЕТ СБЕРБАНКА""",7736128605,773601001,1127799004233,subsidiary_or_affiliate,2025-05-14,2025-05-20,1.00,RUB,Завершено,Процедура обоснования начальной максимальной цены (с ЭП),Торги коммерческих заказчиков,Торги коммерческих заказчиков,Москва,Sberbank-AST,1,Sberbank-AST,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/39/0/0/3068196,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/39/0/0/3068196,,single_source,2025,2025-05
purchase:5120728,5120728,Поставка мебели для офиса (столы ),"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ДОПОЛНИТЕЛЬНОГО ПРОФЕССИОНАЛЬНОГО ОБРАЗОВАНИЯ ""КОРПОРАТИВНЫЙ УНИВЕРСИТЕТ СБЕРБАНКА""",7736128605,773601001,1127799004233,subsidiary_or_affiliate,2025-05-12,2025-05-15,0.00,RUB,Подача заявок,Запрос предложений в электронной форме,SberB2B,SberB2B,г Москва,Sberbank-AST,1,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/7595663b-7cf9-4949-80c0-b4a128546c85,https://sberb2b.ru/request/supplier/preview/7595663b-7cf9-4949-80c0-b4a128546c85,,single_source,2025,2025-05
purchase:114619206,114619206,Поставка и монтаж дверей противопожарных,"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ДОПОЛНИТЕЛЬНОГО ПРОФЕССИОНАЛЬНОГО ОБРАЗОВАНИЯ ""КОРПОРАТИВНЫЙ УНИВЕРСИТЕТ СБЕРБАНКА""",7736128605,773601001,1127799004233,subsidiary_or_affiliate,2025-05-07,2025-05-15,0.00,RUB,Подача заявок,Запрос предложений в электронной форме,SberB2B,SberB2B,г Москва,Sberbank-AST,1,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/82281df0-c0f7-4734-8c1c-37a8d0c2d776,https://sberb2b.ru/request/supplier/preview/82281df0-c0f7-4734-8c1c-37a8d0c2d776,,single_source,2025,2025-05
purchase:117903567,117903567,Поставка демонстрационного оборудования доски. флипчарты и т.д.,"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ДОПОЛНИТЕЛЬНОГО ПРОФЕССИОНАЛЬНОГО ОБРАЗОВАНИЯ ""КОРПОРАТИВНЫЙ УНИВЕРСИТЕТ СБЕРБАНКА""",7736128605,773601001,1127799004233,subsidiary_or_affiliate,2025-05-07,2025-05-16,0.00,RUB,Подача заявок,Запрос предложений в электронной форме,SberB2B,SberB2B,г Москва,Sberbank-AST,1,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/868b3647-9528-47ca-8fa7-3c3a0b0ccb69,https://sberb2b.ru/request/supplier/preview/868b3647-9528-47ca-8fa7-3c3a0b0ccb69,,single_source,2025,2025-05
purchase:SBR028-2504300049.1,SBR028-2504300049.1,Открытый запрос предложений в электронной форме по выбору исполнителя на выполнение работ по предпечатной подготовке и печати материалов для нужд АНО ДПО «[FIO]».,"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ДОПОЛНИТЕЛЬНОГО ПРОФЕССИОНАЛЬНОГО ОБРАЗОВАНИЯ ""КОРПОРАТИВНЫЙ УНИВЕРСИТЕТ СБЕРБАНКА""",7736128605,773601001,1127799004233,subsidiary_or_affiliate,2025-04-30,2025-05-16,3920000.00,RUB,Завершено,"Запрос предложений (закупка, с ЭП)",Торги коммерческих заказчиков,Торги коммерческих заказчиков,Москва,Sberbank-AST,1,Sberbank-AST,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/45/0/0/3039158,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/45/0/0/3039158,,single_source,2025,2025-04
purchase:SBR028-2504300040.1,SBR028-2504300040.1,Открытый запрос предложений в электронной форме по выбору исполнителя на оказание комплексных услуг по подготовке и проведению мероприятия для нужд АНО ДПО «[FIO],"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ДОПОЛНИТЕЛЬНОГО ПРОФЕССИОНАЛЬНОГО ОБРАЗОВАНИЯ ""КОРПОРАТИВНЫЙ УНИВЕРСИТЕТ СБЕРБАНКА""",7736128605,773601001,1127799004233,subsidiary_or_affiliate,2025-04-30,2025-05-15,29000000.00,RUB,Завершено,"Запрос предложений (закупка, с ЭП)",Торги коммерческих заказчиков,Торги коммерческих заказчиков,Москва,Sberbank-AST,1,Sberbank-AST,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/45/0/0/3039112,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/45/0/0/3039112,,single_source,2025,2025-04
purchase:SBR028-2504300038.1,SBR028-2504300038.1,Процедура обоснования начальной максимальной цены договора на производство и поставку полиграфической продукции,"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ДОПОЛНИТЕЛЬНОГО ПРОФЕССИОНАЛЬНОГО ОБРАЗОВАНИЯ ""КОРПОРАТИВНЫЙ УНИВЕРСИТЕТ СБЕРБАНКА""",7736128605,773601001,1127799004233,subsidiary_or_affiliate,2025-04-30,2025-05-14,1.00,RUB,Завершено,Процедура обоснования начальной максимальной цены (с ЭП),Торги коммерческих заказчиков,Торги коммерческих заказчиков,Москва,Sberbank-AST,1,Sberbank-AST,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/39/0/0/3039095,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/39/0/0/3039095,,single_source,2025,2025-04
purchase:SBR028-2504300029.1,SBR028-2504300029.1,Открытый запрос котировок в электронной форме по выбору организации на поставку расходных материалов и аксессуаров,"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ДОПОЛНИТЕЛЬНОГО ПРОФЕССИОНАЛЬНОГО ОБРАЗОВАНИЯ ""КОРПОРАТИВНЫЙ УНИВЕРСИТЕТ СБЕРБАНКА""",7736128605,773601001,1127799004233,subsidiary_or_affiliate,2025-04-30,2025-05-13,1595653.20,RUB,Завершено,"Запрос котировок (закупка, с ЭП)",Торги коммерческих заказчиков,Торги коммерческих заказчиков,Москва,Sberbank-AST,1,Sberbank-AST,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/48/0/0/3038619,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/48/0/0/3038619,,single_source,2025,2025-04
purchase:124813862,124813862,Химчистка штор и мягкой мебели,"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ДОПОЛНИТЕЛЬНОГО ПРОФЕССИОНАЛЬНОГО ОБРАЗОВАНИЯ ""КОРПОРАТИВНЫЙ УНИВЕРСИТЕТ СБЕРБАНКА""",7736128605,773601001,1127799004233,subsidiary_or_affiliate,2025-04-26,2025-05-05,0.00,RUB,Отменено,Запрос предложений в электронной форме,SberB2B,SberB2B,г Москва,Sberbank-AST,1,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/b599e742-7dfb-47bf-aea0-f0bf345de02e,https://sberb2b.ru/request/supplier/preview/b599e742-7dfb-47bf-aea0-f0bf345de02e,,single_source,2025,2025-04
purchase:129753641,129753641,Ремонт мебели из экокожи,"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ДОПОЛНИТЕЛЬНОГО ПРОФЕССИОНАЛЬНОГО ОБРАЗОВАНИЯ ""КОРПОРАТИВНЫЙ УНИВЕРСИТЕТ СБЕРБАНКА""",7736128605,773601001,1127799004233,subsidiary_or_affiliate,2025-04-26,2025-05-05,0.00,RUB,Подача заявок,Запрос предложений в электронной форме,SberB2B,SberB2B,г Москва,Sberbank-AST,1,Sberbank-AST,https://sberb2b.ru/request/supplier/preview/f2224185-9317-44d6-95ca-dd3a7e375fec,https://sberb2b.ru/request/supplier/preview/f2224185-9317-44d6-95ca-dd3a7e375fec,,single_source,2025,2025-04
purchase:SBR028-2504250009.1,SBR028-2504250009.1,"Открытый запрос предложений в электронной форме на оказание услуг физической охраны объектов Корпоративного университета, для нужд АНО ДПО «Корпоративный университет Сбербанка","АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ДОПОЛНИТЕЛЬНОГО ПРОФЕССИОНАЛЬНОГО ОБРАЗОВАНИЯ ""КОРПОРАТИВНЫЙ УНИВЕРСИТЕТ СБЕРБАНКА""",7736128605,773601001,1127799004233,subsidiary_or_affiliate,2025-04-25,2025-05-14,122382600.00,RUB,Завершено,"Запрос предложений (закупка, с ЭП)",Торги коммерческих заказчиков,Торги коммерческих заказчиков,Москва,Sberbank-AST,1,Sberbank-AST,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/45/0/0/3021392,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/45/0/0/3021392,,single_source,2025,2025-04
purchase:SBR028-2504240019.1,SBR028-2504240019.1,Открытый запрос котировок в электронной форме по выбору исполнителя на выполнение работ по замене напольного покрытия тренажерного зала,"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ДОПОЛНИТЕЛЬНОГО ПРОФЕССИОНАЛЬНОГО ОБРАЗОВАНИЯ ""КОРПОРАТИВНЫЙ УНИВЕРСИТЕТ СБЕРБАНКА""",7736128605,773601001,1127799004233,subsidiary_or_affiliate,2025-04-24,2025-05-16,1395912.00,RUB,Завершено,"Запрос котировок (закупка, с ЭП)",Торги коммерческих заказчиков,Торги коммерческих заказчиков,Москва,Sberbank-AST,1,Sberbank-AST,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/48/0/0/3019090,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/48/0/0/3019090,,single_source,2025,2025-04
